Order No,Company Name,Order Date,Year,Quarter,Product Name,Category Name,Price,Quantity,Total
10893,Königlich Essen,3/20/2019,2019,1,Guaraná Fantástica,Beverages,4.5,10,45
10894,Save-a-lot Markets,3/20/2019,2019,1,Gudbrandsdalsost,Dairy Products,36,50,1800
10894,Save-a-lot Markets,3/20/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,120,930
10894,Save-a-lot Markets,3/20/2019,2019,1,Konbu,Seafood,6,28,168
10895,Ernst Handel,3/20/2019,2019,1,Camembert Pierrot,Dairy Products,34,100,3400
10895,Ernst Handel,3/20/2019,2019,1,Boston Crab Meat,Seafood,18.4,91,1674.4
10895,Ernst Handel,3/20/2019,2019,1,Chartreuse verte,Beverages,18,45,810
10895,Ernst Handel,3/20/2019,2019,1,Guaraná Fantástica,Beverages,4.5,110,495
10896,Maison Dewey,3/21/2019,2019,1,Gnocchi di nonna Alice,Grains/Cereals,38,16,608
10896,Maison Dewey,3/21/2019,2019,1,Røgede sild,Seafood,9.5,15,142.5
10897,Hungry Owl All-Night Grocers,3/21/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,80,9903.2
10897,Hungry Owl All-Night Grocers,3/21/2019,2019,1,Nord-Ost Matjeshering,Seafood,25.89,36,932.04
10898,Océano Atlántico Ltda.,3/22/2019,2019,1,Konbu,Seafood,6,5,30
10899,LILA-Supermercado,3/22/2019,2019,1,Chartreuse verte,Beverages,18,8,144
10900,Wellington Importadora,3/22/2019,2019,1,Outback Lager,Beverages,15,3,45
10901,HILARIÓN-Abastos,3/25/2019,2019,1,Fløtemysost,Dairy Products,21.5,30,645
10901,HILARIÓN-Abastos,3/25/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,30,289.5
10902,Folk och fä HB,3/25/2019,2019,1,Pâté chinois,Meat/Poultry,24,30,720
10902,Folk och fä HB,3/25/2019,2019,1,Tarte au sucre,Confections,49.3,6,295.8
10903,Hanari Carnes,3/26/2019,2019,1,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,21,442.05
10903,Hanari Carnes,3/26/2019,2019,1,Scottish Longbreads,Confections,12.5,20,250
10903,Hanari Carnes,3/26/2019,2019,1,Konbu,Seafood,6,40,240
10904,White Clover Markets,3/26/2019,2019,1,Tarte au sucre,Confections,49.3,35,1725.5
10904,White Clover Markets,3/26/2019,2019,1,Escargots de Bourgogne,Seafood,13.25,15,198.75
10905,Wellington Importadora,3/26/2019,2019,1,Chai,Beverages,18,20,360
10906,Wolski  Zajazd,3/27/2019,2019,1,Sirop d'érable,Condiments,28.5,15,427.5
10907,Spécialités du monde,3/27/2019,2019,1,Rhönbräu Klosterbier,Beverages,7.75,14,108.5
10908,Reggiani Caseifici,3/28/2019,2019,1,Uncle Bob's Organic Dried Pears,Produce,30,20,600
10908,Reggiani Caseifici,3/28/2019,2019,1,Filo Mix,Grains/Cereals,7,14,98
10909,Santé Gourmet,3/28/2019,2019,1,Uncle Bob's Organic Dried Pears,Produce,30,12,360
10909,Santé Gourmet,3/28/2019,2019,1,Pavlova,Confections,17.45,15,261.75
10909,Santé Gourmet,3/28/2019,2019,1,Jack's New England Clam Chowder,Seafood,9.65,5,48.25
10910,Wilman Kala,3/28/2019,2019,1,Maxilaku,Confections,20,10,200
10910,Wilman Kala,3/28/2019,2019,1,Sirop d'érable,Condiments,28.5,5,142.5
10910,Wilman Kala,3/28/2019,2019,1,Teatime Chocolate Biscuits,Confections,9.2,12,110.4
10911,Godos Cocina Típica,3/28/2019,2019,1,Alice Mutton,Meat/Poultry,39,12,468
10911,Godos Cocina Típica,3/28/2019,2019,1,Laughing Lumberjack Lager,Beverages,14,15,210
10911,Godos Cocina Típica,3/28/2019,2019,1,Chai,Beverages,18,10,180
10912,Hungry Owl All-Night Grocers,3/28/2019,2019,1,Thüringer Rostbratwurst,Meat/Poultry,123.79,60,7427.4
10912,Hungry Owl All-Night Grocers,3/28/2019,2019,1,Queso Cabrales,Dairy Products,21,40,840
10913,Queen Cozinha,3/28/2019,2019,1,Chef Anton's Cajun Seasoning,Condiments,22,30,660
10913,Queen Cozinha,3/28/2019,2019,1,Escargots de Bourgogne,Seafood,13.25,15,198.75
10913,Queen Cozinha,3/28/2019,2019,1,Geitost,Dairy Products,2.5,40,100
10914,Queen Cozinha,3/29/2019,2019,1,Fløtemysost,Dairy Products,21.5,25,537.5
10915,Tortuga Restaurante,3/29/2019,2019,1,Alice Mutton,Meat/Poultry,39,10,390
10915,Tortuga Restaurante,3/29/2019,2019,1,Geitost,Dairy Products,2.5,30,75
10915,Tortuga Restaurante,3/29/2019,2019,1,Tourtière,Meat/Poultry,7.45,10,74.5
10916,Rancho grande,3/29/2019,2019,1,Ravioli Angelo,Grains/Cereals,19.5,20,390
10916,Rancho grande,3/29/2019,2019,1,Mascarpone Fabioli,Dairy Products,32,6,192
10916,Rancho grande,3/29/2019,2019,1,Pavlova,Confections,17.45,6,104.7
10917,Romero y tomillo,4/1/2019,2019,2,Camembert Pierrot,Dairy Products,34,10,340
10917,Romero y tomillo,4/1/2019,2019,2,Nord-Ost Matjeshering,Seafood,25.89,1,25.89
10918,Bottom-Dollar Markets,4/1/2019,2019,2,Chai,Beverages,18,60,1080
10918,Bottom-Dollar Markets,4/1/2019,2019,2,Camembert Pierrot,Dairy Products,34,25,850
10919,LINO-Delicateses,4/1/2019,2019,2,Pavlova,Confections,17.45,24,418.8
10919,LINO-Delicateses,4/1/2019,2019,2,Boston Crab Meat,Seafood,18.4,20,368
10919,LINO-Delicateses,4/1/2019,2019,2,NuNuCa Nuß-Nougat-Creme,Confections,14,24,336
10920,Around the Horn,4/2/2019,2019,2,Valkoinen suklaa,Confections,16.25,24,390
10921,Vaffeljernet,4/2/2019,2019,2,Vegie-spread,Condiments,43.9,40,1756
10921,Vaffeljernet,4/2/2019,2019,2,Steeleye Stout,Beverages,18,10,180
10922,Hanari Carnes,4/2/2019,2019,2,Alice Mutton,Meat/Poultry,39,15,585
10922,Hanari Carnes,4/2/2019,2019,2,Guaraná Fantástica,Beverages,4.5,35,157.5
10923,La maison d'Asie,4/2/2019,2019,2,Ipoh Coffee,Beverages,46,10,460
10923,La maison d'Asie,4/2/2019,2019,2,Laughing Lumberjack Lager,Beverages,14,24,336
10923,La maison d'Asie,4/2/2019,2019,2,Singaporean Hokkien Fried Mee,Grains/Cereals,14,10,140
10924,Berglunds snabbköp,4/3/2019,2019,2,Rössle Sauerkraut,Produce,45.6,30,1368
10924,Berglunds snabbköp,4/3/2019,2019,2,Ikura,Seafood,31,20,620
10924,Berglunds snabbköp,4/3/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,6,46.5
10925,Hanari Carnes,4/3/2019,2019,2,Inlagd Sill,Seafood,19,25,475
10925,Hanari Carnes,4/3/2019,2019,2,Filo Mix,Grains/Cereals,7,12,84
10926,Ana Trujillo Emparedados y helados,4/3/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,10,348
10926,Ana Trujillo Emparedados y helados,4/3/2019,2019,2,Teatime Chocolate Biscuits,Confections,9.2,7,64.4
10926,Ana Trujillo Emparedados y helados,4/3/2019,2019,2,Konbu,Seafood,6,10,60
10926,Ana Trujillo Emparedados y helados,4/3/2019,2019,2,Queso Cabrales,Dairy Products,21,2,42
10927,La corne d'abondance,4/4/2019,2019,2,Sir Rodney's Marmalade,Confections,81,5,405
10927,La corne d'abondance,4/4/2019,2019,2,Lakkalikööri,Beverages,18,20,360
10927,La corne d'abondance,4/4/2019,2019,2,Filo Mix,Grains/Cereals,7,5,35
10928,Galería del gastrónomo,4/4/2019,2019,2,Lakkalikööri,Beverages,18,5,90
10928,Galería del gastrónomo,4/4/2019,2019,2,Zaanse koeken,Confections,9.5,5,47.5
10929,Frankenversand,4/4/2019,2019,2,Sir Rodney's Scones,Confections,10,60,600
10929,Frankenversand,4/4/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,49,379.75
10929,Frankenversand,4/4/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,15,195
10930,Suprêmes délices,4/5/2019,2019,2,Schoggi Schokolade,Confections,43.9,25,1097.5
10930,Suprêmes délices,4/5/2019,2019,2,Pâté chinois,Meat/Poultry,24,25,600
10930,Suprêmes délices,4/5/2019,2019,2,Escargots de Bourgogne,Seafood,13.25,30,397.5
10930,Suprêmes délices,4/5/2019,2019,2,Sir Rodney's Scones,Confections,10,36,360
10931,Richter Supermarkt,4/5/2019,2019,2,Ravioli Angelo,Grains/Cereals,19.5,30,585
10931,Richter Supermarkt,4/5/2019,2019,2,Konbu,Seafood,6,42,252
10932,Bon app',4/5/2019,2019,2,Tarte au sucre,Confections,49.3,14,690.2
10932,Bon app',4/5/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,16,556.8
10932,Bon app',4/5/2019,2019,2,Pavlova,Confections,17.45,30,523.5
10932,Bon app',4/5/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,20,155
10933,Island Trading,4/5/2019,2019,2,Sirop d'érable,Condiments,28.5,30,855
10933,Island Trading,4/5/2019,2019,2,Perth Pasties,Meat/Poultry,32.8,2,65.6
10934,Lehmanns Marktstand,4/8/2019,2019,2,Grandma's Boysenberry Spread,Condiments,25,20,500
10935,Wellington Importadora,4/8/2019,2019,2,Chai,Beverages,18,21,378
10935,Wellington Importadora,4/8/2019,2019,2,Carnarvon Tigers,Seafood,62.5,4,250
10935,Wellington Importadora,4/8/2019,2019,2,Tunnbröd,Grains/Cereals,9,8,72
10936,Great Lakes Food Market,4/8/2019,2019,2,Inlagd Sill,Seafood,19,30,570
10937,Cactus Comidas para llevar,4/9/2019,2019,2,Rössle Sauerkraut,Produce,45.6,8,364.8
10937,Cactus Comidas para llevar,4/9/2019,2019,2,Sasquatch Ale,Beverages,14,20,280
10938,QUICK-Stop,4/9/2019,2019,2,Camembert Pierrot,Dairy Products,34,49,1666
10938,QUICK-Stop,4/9/2019,2019,2,Ipoh Coffee,Beverages,46,24,1104
10938,QUICK-Stop,4/9/2019,2019,2,Fløtemysost,Dairy Products,21.5,35,752.5
10938,QUICK-Stop,4/9/2019,2019,2,Konbu,Seafood,6,20,120
10939,Magazzini Alimentari Riuniti,4/9/2019,2019,2,Laughing Lumberjack Lager,Beverages,14,40,560
10939,Magazzini Alimentari Riuniti,4/9/2019,2019,2,Chang,Beverages,19,10,190
10940,Bon app',4/10/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,8,240
10940,Bon app',4/10/2019,2019,2,Konbu,Seafood,6,20,120
10941,Save-a-lot Markets,4/10/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,50,1740
10941,Save-a-lot Markets,4/10/2019,2019,2,Tarte au sucre,Confections,49.3,30,1479
10941,Save-a-lot Markets,4/10/2019,2019,2,Scottish Longbreads,Confections,12.5,80,1000
10941,Save-a-lot Markets,4/10/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,44,550
10942,Reggiani Caseifici,4/10/2019,2019,2,Maxilaku,Confections,20,28,560
10943,B's Beverages,4/10/2019,2019,2,Gustaf's Knäckebröd,Grains/Cereals,21,21,441
10943,B's Beverages,4/10/2019,2019,2,Spegesild,Seafood,12,15,180
10943,B's Beverages,4/10/2019,2019,2,Konbu,Seafood,6,15,90
10944,Bottom-Dollar Markets,4/11/2019,2019,2,Gnocchi di nonna Alice,Grains/Cereals,38,18,684
10944,Bottom-Dollar Markets,4/11/2019,2019,2,Gula Malacca,Condiments,19.45,18,350.1
10944,Bottom-Dollar Markets,4/11/2019,2019,2,Queso Cabrales,Dairy Products,21,5,105
10945,Morgenstern Gesundkost,4/11/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,10,125
10945,Morgenstern Gesundkost,4/11/2019,2019,2,Konbu,Seafood,6,20,120
10946,Vaffeljernet,4/11/2019,2019,2,Ikura,Seafood,31,25,775
10946,Vaffeljernet,4/11/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,40,520
10946,Vaffeljernet,4/11/2019,2019,2,Guaraná Fantástica,Beverages,4.5,25,112.5
10947,B's Beverages,4/12/2019,2019,2,Raclette Courdavault,Dairy Products,55,4,220
10948,Godos Cocina Típica,4/12/2019,2019,2,Manjimup Dried Apples,Produce,53,40,2120
10948,Godos Cocina Típica,4/12/2019,2019,2,Valkoinen suklaa,Confections,16.25,9,146.25
10948,Godos Cocina Típica,4/12/2019,2019,2,Pâté chinois,Meat/Poultry,24,4,96
10949,Bottom-Dollar Markets,4/12/2019,2019,2,Tarte au sucre,Confections,49.3,60,2958
10949,Bottom-Dollar Markets,4/12/2019,2019,2,Ikura,Seafood,31,30,930
10949,Bottom-Dollar Markets,4/12/2019,2019,2,Grandma's Boysenberry Spread,Condiments,25,12,300
10949,Bottom-Dollar Markets,4/12/2019,2019,2,Alice Mutton,Meat/Poultry,39,6,234
10950,Magazzini Alimentari Riuniti,4/15/2019,2019,2,Chef Anton's Cajun Seasoning,Condiments,22,5,110
10951,Richter Supermarkt,4/15/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,50,387.5
10951,Richter Supermarkt,4/15/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,6,57.9
10951,Richter Supermarkt,4/15/2019,2019,2,Geitost,Dairy Products,2.5,15,37.5
10952,Alfreds Futterkiste,4/15/2019,2019,2,Grandma's Boysenberry Spread,Condiments,25,16,400
10952,Alfreds Futterkiste,4/15/2019,2019,2,Rössle Sauerkraut,Produce,45.6,2,91.2
10953,Around the Horn,4/15/2019,2019,2,Sir Rodney's Marmalade,Confections,81,50,4050
10953,Around the Horn,4/15/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,50,625
10954,LINO-Delicateses,4/16/2019,2019,2,Camembert Pierrot,Dairy Products,34,24,816
10954,LINO-Delicateses,4/16/2019,2019,2,Pavlova,Confections,17.45,28,488.6
10954,LINO-Delicateses,4/16/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,25,312.5
10954,LINO-Delicateses,4/16/2019,2019,2,Røgede sild,Seafood,9.5,30,285
10955,Folk och fä HB,4/16/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,12,93
10956,Blauer See Delikatessen,4/16/2019,2019,2,Manjimup Dried Apples,Produce,53,8,424
10956,Blauer See Delikatessen,4/16/2019,2019,2,Zaanse koeken,Confections,9.5,14,133
10956,Blauer See Delikatessen,4/16/2019,2019,2,Sir Rodney's Scones,Confections,10,12,120
10957,HILARIÓN-Abastos,4/17/2019,2019,2,Nord-Ost Matjeshering,Seafood,25.89,30,776.7
10957,HILARIÓN-Abastos,4/17/2019,2019,2,Steeleye Stout,Beverages,18,40,720
10957,HILARIÓN-Abastos,4/17/2019,2019,2,Wimmers gute Semmelknödel,Grains/Cereals,33.25,8,266
10958,Océano Atlántico Ltda.,4/17/2019,2019,2,Chef Anton's Gumbo Mix,Condiments,21.35,20,427
10958,Océano Atlántico Ltda.,4/17/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,6,180
10958,Océano Atlántico Ltda.,4/17/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,5,174
10959,Gourmet Lanchonetes,4/17/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,20,155
10960,HILARIÓN-Abastos,4/18/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,24,231.6
10960,HILARIÓN-Abastos,4/18/2019,2019,2,Guaraná Fantástica,Beverages,4.5,10,45
10961,Queen Cozinha,4/18/2019,2019,2,Lakkalikööri,Beverages,18,60,1080
10961,Queen Cozinha,4/18/2019,2019,2,Filo Mix,Grains/Cereals,7,6,42
10962,QUICK-Stop,4/18/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,45,1350
10962,QUICK-Stop,4/18/2019,2019,2,Lakkalikööri,Beverages,18,44,792
10962,QUICK-Stop,4/18/2019,2019,2,Perth Pasties,Meat/Poultry,32.8,20,656
10962,QUICK-Stop,4/18/2019,2019,2,Konbu,Seafood,6,77,462
10962,QUICK-Stop,4/18/2019,2019,2,Gudbrandsdalsost,Dairy Products,36,9,324
10963,Furia Bacalhau e Frutos do Mar,4/18/2019,2019,2,Camembert Pierrot,Dairy Products,34,2,68
10964,Spécialités du monde,4/19/2019,2019,2,Côte de Blaye,Beverages,263.5,5,1317.5
10964,Spécialités du monde,4/19/2019,2019,2,Carnarvon Tigers,Seafood,62.5,6,375
10964,Spécialités du monde,4/19/2019,2019,2,Gudbrandsdalsost,Dairy Products,36,10,360
10965,Old World Delicatessen,4/19/2019,2019,2,Manjimup Dried Apples,Produce,53,16,848
10966,Chop-suey Chinese,4/19/2019,2019,2,Tarte au sucre,Confections,49.3,12,591.6
10966,Chop-suey Chinese,4/19/2019,2019,2,Gnocchi di nonna Alice,Grains/Cereals,38,12,456
10966,Chop-suey Chinese,4/19/2019,2019,2,Gravad lax,Seafood,26,8,208
10967,Toms Spezialitäten,4/22/2019,2019,2,Maxilaku,Confections,20,40,800
10967,Toms Spezialitäten,4/22/2019,2019,2,Teatime Chocolate Biscuits,Confections,9.2,12,110.4
10968,Ernst Handel,4/22/2019,2019,2,Queso Manchego La Pastora,Dairy Products,38,30,1140
10968,Ernst Handel,4/22/2019,2019,2,Guaraná Fantástica,Beverages,4.5,30,135
10968,Ernst Handel,4/22/2019,2019,2,Wimmers gute Semmelknödel,Grains/Cereals,33.25,4,133
10969,Comércio Mineiro,4/22/2019,2019,2,Spegesild,Seafood,12,9,108
10970,Bólido Comidas preparadas,4/23/2019,2019,2,Filo Mix,Grains/Cereals,7,40,280
10971,France restauration,4/23/2019,2019,2,Thüringer Rostbratwurst,Meat/Poultry,123.79,14,1733.06
10972,La corne d'abondance,4/23/2019,2019,2,Alice Mutton,Meat/Poultry,39,6,234
10972,La corne d'abondance,4/23/2019,2019,2,Geitost,Dairy Products,2.5,7,17.5
10973,La corne d'abondance,4/23/2019,2019,2,Gumbär Gummibärchen,Confections,31.23,5,156.15
10973,La corne d'abondance,4/23/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,10,77.5
10973,La corne d'abondance,4/23/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,6,57.9
10974,Split Rail Beer & Ale,4/24/2019,2019,2,Vegie-spread,Condiments,43.9,10,439
10975,Bottom-Dollar Markets,4/24/2019,2019,2,Northwoods Cranberry Sauce,Condiments,40,16,640
10975,Bottom-Dollar Markets,4/24/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,10,77.5
10976,HILARIÓN-Abastos,4/24/2019,2019,2,Rössle Sauerkraut,Produce,45.6,20,912
10977,Folk och fä HB,4/25/2019,2019,2,Vegie-spread,Condiments,43.9,20,878
10977,Folk och fä HB,4/25/2019,2019,2,Chartreuse verte,Beverages,18,30,540
10977,Folk och fä HB,4/25/2019,2019,2,Manjimup Dried Apples,Produce,53,10,530
10977,Folk och fä HB,4/25/2019,2019,2,Zaanse koeken,Confections,9.5,30,285
10978,Maison Dewey,4/25/2019,2019,2,Northwoods Cranberry Sauce,Condiments,40,20,800
10978,Maison Dewey,4/25/2019,2019,2,Sir Rodney's Scones,Confections,10,40,400
10978,Maison Dewey,4/25/2019,2019,2,Boston Crab Meat,Seafood,18.4,10,184
10978,Maison Dewey,4/25/2019,2019,2,Gula Malacca,Condiments,19.45,6,116.7
10979,Ernst Handel,4/25/2019,2019,2,Vegie-spread,Condiments,43.9,35,1536.5
10979,Ernst Handel,4/25/2019,2019,2,Schoggi Schokolade,Confections,43.9,30,1317
10979,Ernst Handel,4/25/2019,2019,2,Queso Manchego La Pastora,Dairy Products,38,20,760
10979,Ernst Handel,4/25/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,18,540
10979,Ernst Handel,4/25/2019,2019,2,Guaraná Fantástica,Beverages,4.5,80,360
10979,Ernst Handel,4/25/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,24,300
10980,Folk och fä HB,4/26/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,40,310
10981,Hanari Carnes,4/26/2019,2019,2,Côte de Blaye,Beverages,263.5,60,15810
10982,Bottom-Dollar Markets,4/26/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,20,600
10982,Bottom-Dollar Markets,4/26/2019,2019,2,Ipoh Coffee,Beverages,46,9,414
10983,Save-a-lot Markets,4/26/2019,2019,2,Konbu,Seafood,6,84,504
10983,Save-a-lot Markets,4/26/2019,2019,2,Ravioli Angelo,Grains/Cereals,19.5,15,292.5
10984,Save-a-lot Markets,4/29/2019,2019,2,Pavlova,Confections,17.45,55,959.75
10984,Save-a-lot Markets,4/29/2019,2019,2,Inlagd Sill,Seafood,19,40,760
10984,Save-a-lot Markets,4/29/2019,2019,2,Guaraná Fantástica,Beverages,4.5,20,90
10985,Hungry Owl All-Night Grocers,4/29/2019,2019,2,Mascarpone Fabioli,Dairy Products,32,35,1120
10985,Hungry Owl All-Night Grocers,4/29/2019,2019,2,Pavlova,Confections,17.45,36,628.2
10985,Hungry Owl All-Night Grocers,4/29/2019,2019,2,Carnarvon Tigers,Seafood,62.5,8,500
10986,Océano Atlántico Ltda.,4/29/2019,2019,2,Sir Rodney's Marmalade,Confections,81,15,1215
10986,Océano Atlántico Ltda.,4/29/2019,2019,2,Queso Cabrales,Dairy Products,21,30,630
10986,Océano Atlántico Ltda.,4/29/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,15,195
10986,Océano Atlántico Ltda.,4/29/2019,2019,2,Lakkalikööri,Beverages,18,10,180
10987,Eastern Connection,4/30/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,60,1800
10987,Eastern Connection,4/30/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,20,696
10987,Eastern Connection,4/30/2019,2019,2,Ipoh Coffee,Beverages,46,6,276
10988,Rattlesnake Canyon Grocery,4/30/2019,2019,2,Tarte au sucre,Confections,49.3,40,1972
10988,Rattlesnake Canyon Grocery,4/30/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,60,1800
10989,Que Delícia,4/30/2019,2019,2,Grandma's Boysenberry Spread,Condiments,25,40,1000
10989,Que Delícia,4/30/2019,2019,2,Queso Cabrales,Dairy Products,21,15,315
10989,Que Delícia,4/30/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,4,38.6
10990,Ernst Handel,5/1/2019,2019,2,Sirop d'érable,Condiments,28.5,66,1881
10990,Ernst Handel,5/1/2019,2019,2,Pâté chinois,Meat/Poultry,24,65,1560
10990,Ernst Handel,5/1/2019,2019,2,Sasquatch Ale,Beverages,14,60,840
10990,Ernst Handel,5/1/2019,2019,2,Sir Rodney's Scones,Confections,10,65,650
10991,QUICK-Stop,5/1/2019,2019,2,Lakkalikööri,Beverages,18,90,1620
10991,QUICK-Stop,5/1/2019,2019,2,Chang,Beverages,19,50,950
10991,QUICK-Stop,5/1/2019,2019,2,Outback Lager,Beverages,15,20,300
10992,The Big Cheese,5/1/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,2,69.6
10993,Folk och fä HB,5/1/2019,2019,2,Thüringer Rostbratwurst,Meat/Poultry,123.79,50,6189.5
10993,Folk och fä HB,5/1/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,35,337.75
10994,Vaffeljernet,5/2/2019,2019,2,Raclette Courdavault,Dairy Products,55,18,990
10995,Pericles Comidas clásicas,5/2/2019,2019,2,Manjimup Dried Apples,Produce,53,20,1060
10995,Pericles Comidas clásicas,5/2/2019,2019,2,Camembert Pierrot,Dairy Products,34,4,136
10996,QUICK-Stop,5/2/2019,2019,2,Singaporean Hokkien Fried Mee,Grains/Cereals,14,40,560
10997,LILA-Supermercado,5/3/2019,2019,2,Mascarpone Fabioli,Dairy Products,32,50,1600
10997,LILA-Supermercado,5/3/2019,2019,2,Spegesild,Seafood,12,20,240
10997,LILA-Supermercado,5/3/2019,2019,2,Filo Mix,Grains/Cereals,7,20,140
10998,Wolski  Zajazd,5/3/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,30,232.5
10998,Wolski  Zajazd,5/3/2019,2019,2,Longlife Tofu,Produce,10,20,200
10998,Wolski  Zajazd,5/3/2019,2019,2,Sirop d'érable,Condiments,28.5,7,199.5
10998,Wolski  Zajazd,5/3/2019,2019,2,Guaraná Fantástica,Beverages,4.5,12,54
10999,Ottilies Käseladen,5/3/2019,2019,2,Manjimup Dried Apples,Produce,53,15,795
10999,Ottilies Käseladen,5/3/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,21,273
10999,Ottilies Käseladen,5/3/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,20,193
11000,Rattlesnake Canyon Grocery,5/6/2019,2019,2,Chef Anton's Cajun Seasoning,Condiments,22,25,550
11000,Rattlesnake Canyon Grocery,5/6/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,30,390
11000,Rattlesnake Canyon Grocery,5/6/2019,2019,2,Guaraná Fantástica,Beverages,4.5,30,135
11001,Folk och fä HB,5/6/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,60,1800
11001,Folk och fä HB,5/6/2019,2019,2,Gustaf's Knäckebröd,Grains/Cereals,21,25,525
11001,Folk och fä HB,5/6/2019,2019,2,Spegesild,Seafood,12,25,300
11001,Folk och fä HB,5/6/2019,2019,2,Pâté chinois,Meat/Poultry,24,6,144
11002,Save-a-lot Markets,5/6/2019,2019,2,Pâté chinois,Meat/Poultry,24,40,960
11002,Save-a-lot Markets,5/6/2019,2019,2,Konbu,Seafood,6,56,336
11002,Save-a-lot Markets,5/6/2019,2019,2,Singaporean Hokkien Fried Mee,Grains/Cereals,14,24,336
11002,Save-a-lot Markets,5/6/2019,2019,2,Steeleye Stout,Beverages,18,15,270
11003,The Cracker Box,5/6/2019,2019,2,Boston Crab Meat,Seafood,18.4,10,184
11003,The Cracker Box,5/6/2019,2019,2,Chai,Beverages,18,4,72
11003,The Cracker Box,5/6/2019,2019,2,Filo Mix,Grains/Cereals,7,10,70
11004,Maison Dewey,5/7/2019,2019,2,Gumbär Gummibärchen,Confections,31.23,6,187.38
11004,Maison Dewey,5/7/2019,2019,2,Lakkalikööri,Beverages,18,6,108
11005,Wilman Kala,5/7/2019,2019,2,Raclette Courdavault,Dairy Products,55,10,550
11005,Wilman Kala,5/7/2019,2019,2,Chai,Beverages,18,2,36
11006,Great Lakes Food Market,5/7/2019,2019,2,Thüringer Rostbratwurst,Meat/Poultry,123.79,2,247.58
11006,Great Lakes Food Market,5/7/2019,2019,2,Chai,Beverages,18,8,144
11007,Princesa Isabel Vinhos,5/8/2019,2019,2,Thüringer Rostbratwurst,Meat/Poultry,123.79,10,1237.9
11007,Princesa Isabel Vinhos,5/8/2019,2019,2,Northwoods Cranberry Sauce,Condiments,40,30,1200
11007,Princesa Isabel Vinhos,5/8/2019,2019,2,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,196
11008,Ernst Handel,5/8/2019,2019,2,Rössle Sauerkraut,Produce,45.6,70,3192
11008,Ernst Handel,5/8/2019,2019,2,Sasquatch Ale,Beverages,14,90,1260
11008,Ernst Handel,5/8/2019,2019,2,Fløtemysost,Dairy Products,21.5,21,451.5
11009,Godos Cocina Típica,5/8/2019,2019,2,Inlagd Sill,Seafood,19,18,342
11009,Godos Cocina Típica,5/8/2019,2019,2,Camembert Pierrot,Dairy Products,34,9,306
11009,Godos Cocina Típica,5/8/2019,2019,2,Guaraná Fantástica,Beverages,4.5,12,54
11010,Reggiani Caseifici,5/9/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,20,600
11010,Reggiani Caseifici,5/9/2019,2019,2,Guaraná Fantástica,Beverages,4.5,10,45
11011,Alfreds Futterkiste,5/9/2019,2019,2,Escargots de Bourgogne,Seafood,13.25,40,530
